Device ID,Serial Number,Time Recorded
10000000f706e477,120723046,2024-05-24 14:36:48
10000000f7902718,081123009,2024-05-24 14:36:49
10000000f851c4c8,063023007,2024-05-24 14:36:49
10000000f8b5d791,0804010,2024-05-24 14:36:49
10000000f931206e,010124018,2024-05-24 14:36:49
10000000f935d89f,081123021,2024-05-24 14:36:49
10000000fa9cea41,071923005,2024-05-24 14:36:49
10000000facbddff, 1017230009,2024-05-24 14:36:50
10000000fb71032a,090123025,2024-05-24 14:36:50
10000000fc06fd2f,032024012,2024-05-24 14:36:50
10000000fc1ae360,020924005,2024-05-24 14:36:50
10000000fc4187e9,100223018,2024-05-24 14:36:50
10000000fca8f185,110923056,2024-05-24 14:36:50
10000000fd38fe8e,110923049,2024-05-24 14:36:51
10000000fde0f580,020924023,2024-05-24 14:36:51
10000000fe2d811e, 1016230001,2024-05-24 14:36:51
10000000fe886e3b, 1031230014,2024-05-24 14:36:51
10000000fe8e1692,020924014,2024-05-24 14:36:51
10000000ffe1d19f,020924043,2024-05-24 14:36:52
2AF94021E5D28E57,999999,2024-05-24 14:36:52
3A0D9E14C70BC84E,999888777,2024-05-24 14:36:52
6H5cpqg8fvq7tyaZi7ilk,No Json,2024-05-24 14:36:52
9L2X235LbEyEV00lYrvXt,No Json,2024-05-24 14:36:52
AtxbxQmajVJDZWx4mGGuQ,No Json,2024-05-24 14:36:52
B3C9F8428A73E43D,12345678,2024-05-24 14:36:52
B5Ih0gfGm1mdyGh5MnKs1,No Json,2024-05-24 14:36:52
BIauNiE0wEl9ws6ZyTidm,No Json,2024-05-24 14:36:52
DZi6jZqTrbrR3SgM00PCt,No Json,2024-05-24 14:36:52
E660C0D1C70E6C34,040124043,2024-05-24 14:36:52
E660C0D1C75AC134,040124111,2024-05-24 14:36:53
E660D05113086728,072423050,2024-05-24 14:36:53
E660D051130B5932,082023073,2024-05-24 14:36:53
E660D051130B6836,080223039,2024-05-24 14:36:53
E660D051130D5528,063023063,2024-05-24 14:36:53
E660D051130E5328,082023022,2024-05-24 14:36:53
E660D051130F5432,063023060,2024-05-24 14:36:54
E660D05113129336, 080223001 ,2024-05-24 14:36:54
E660D05113144B28,082023042,2024-05-24 14:36:54
E660D05113146B32, 080223009,2024-05-24 14:36:54
E660D05113149A28,082023058,2024-05-24 14:36:54
E660D05113153E2F,072423027,2024-05-24 14:36:54
E660D05113179628,08022322,2024-05-24 14:36:54
E660D05113188D32,072423043,2024-05-24 14:36:55
E660D05113189A28, 080223005,2024-05-24 14:36:55
E660D05113197528,082923044,2024-05-24 14:36:55
E660D05113199732,063023038,2024-05-24 14:36:55
E660D051131A2929,082023045,2024-05-24 14:36:55
E660D051131A4728,080223015,2024-05-24 14:36:55
E660D051131B7832,08022320,2024-05-24 14:36:56
E660D051131C6132,072423002,2024-05-24 14:36:56
E660D051131E7232,072423021,2024-05-24 14:36:56
E660D051131E8232,080223011,2024-05-24 14:36:56
E660D051131E9328,080223049,2024-05-24 14:36:56
E660D051131F3C2C,082923026,2024-05-24 14:36:56
E660D05113205E29, 080223007,2024-05-24 14:36:57
E660D05113206C37,072423019,2024-05-24 14:36:57
E660D05113208A32,080223004,2024-05-24 14:36:57
E660D0511320A232,072423025,2024-05-24 14:36:57
E660D0511321752E,08022329,2024-05-24 14:36:57
E660D05113226132,072423034,2024-05-24 14:36:57
E660D05113226936,080223047,2024-05-24 14:36:57
E660D05113256B28,082023047,2024-05-24 14:36:58
E660D05113279532,080223032,2024-05-24 14:36:58
E660D0511327AE28, 080223004,2024-05-24 14:36:58
E660D05113288D36,072423007,2024-05-24 14:36:58
E660D05113295029,063023086,2024-05-24 14:36:58
E660D051132A6529,082023071,2024-05-24 14:36:58
E660D051132B3428,082923012,2024-05-24 14:36:58
E660D051132B4328,none,2024-05-24 14:36:59
E660D051132C4629,082923031,2024-05-24 14:36:59
E660D051132E5D29,082023074,2024-05-24 14:36:59
E660D051132F6829,08022326,2024-05-24 14:36:59
E660D05113305028,082923035,2024-05-24 14:37:00
E660D05113305732, 072423005,2024-05-24 14:37:00
E660D05113314432,063023074,2024-05-24 14:37:00
E660D0511331BA28,063023088,2024-05-24 14:37:00
E660D05113325128,080223038,2024-05-24 14:37:00
E660D05113335228,072423036,2024-05-24 14:37:00
E660D05113335332,063023080,2024-05-24 14:37:00
E660D05113338132,No Json,2024-05-24 14:37:00
E660D05113339532,080223043,2024-05-24 14:37:01
E660D05113343A32,082023072,2024-05-24 14:37:01
E660D05113357032,063023058,2024-05-24 14:37:01
E660D05113357F36,072423035,2024-05-24 14:37:01
E660D05113362132,082923025,2024-05-24 14:37:01
E660D05113371229,082023059,2024-05-24 14:37:01
E660D05113371629,072423005,2024-05-24 14:37:02
E660D05113382729, 080223011,2024-05-24 14:37:02
E660D05113385329,072423029,2024-05-24 14:37:02
E660D05113395732,080223002,2024-05-24 14:37:02
E660D05113397E36,080223016,2024-05-24 14:37:02
E660D0511339B736,072423024,2024-05-24 14:37:02
E660D051133AAC29,072423006,2024-05-24 14:37:03
E660D051133B2C32,063023052,2024-05-24 14:37:03
E660D051133B542A,072423049,2024-05-24 14:37:03
E660D051133C5028,082023029,2024-05-24 14:37:03
E660D051133D6B29,072423016,2024-05-24 14:37:03
E660D051133DB928,063023065,2024-05-24 14:37:03
E660D051133E2529,080223042,2024-05-24 14:37:04
E660D051133E4529,072423045,2024-05-24 14:37:04
E660D051133EB828,082923033,2024-05-24 14:37:04
E660D05113417628,082923011,2024-05-24 14:37:04
E660D0511341B928,082923043,2024-05-24 14:37:04
E660D05113436136,No Serial,2024-05-24 14:37:04
E660D05113458F30,No Json,2024-05-24 14:37:04
E660D05113462832,082023043,2024-05-24 14:37:05
E660D05113477028,080223013,2024-05-24 14:37:05
E660D0511347C436,082923023,2024-05-24 14:37:05
E660D05113485329,082023021,2024-05-24 14:37:05
E660D05113487329,063023059,2024-05-24 14:37:05
E660D05113496032,071923006,2024-05-24 14:37:05
E660D05113499428,080223046,2024-05-24 14:37:05
E660D05113499A28,08022324,2024-05-24 14:37:06
E660D051134A6C32,082923010,2024-05-24 14:37:06
E660D051134A9036,072423023,2024-05-24 14:37:06
E660D051134A9132,072423047,2024-05-24 14:37:06
E660D051134C3828,072423012,2024-05-24 14:37:06
E660D051134CA029,08022330,2024-05-24 14:37:06
E660D051134E8128,082923030,2024-05-24 14:37:07
E660D051134F2E29,063023073,2024-05-24 14:37:07
E660D0511350BC28,082023075,2024-05-24 14:37:07
E660D05113515B29,082923013,2024-05-24 14:37:07
E660D05113519F31,082023054,2024-05-24 14:37:07
E660D05113528A28,121523004,2024-05-24 14:37:08
E660D05113529936,080223031,2024-05-24 14:37:08
E660D05113530529,072423026,2024-05-24 14:37:08
E660D0511353512A,072423044,2024-05-24 14:37:08
E660D05113537C32,082923014,2024-05-24 14:37:08
E660D0511354182F,082023044,2024-05-24 14:37:08
E660D05113541B29,072423004,2024-05-24 14:37:09
E660D0511354982A,082023056,2024-05-24 14:37:09
E660D05113568136,082023084,2024-05-24 14:37:09
E660D05113572529,082023050,2024-05-24 14:37:09
E660D05113579928,080223008,2024-05-24 14:37:09
E660D05113585429,072423051,2024-05-24 14:37:09
E660D05113586836,No Serial,2024-05-24 14:37:09
E660D051135A1229,082923040,2024-05-24 14:37:10
E660D051135A4E32,063023044,2024-05-24 14:37:10
E660D051135B0D29,082023060,2024-05-24 14:37:10
E660D051135B3228,082023025,2024-05-24 14:37:10
E660D051135B3B28,080223012,2024-05-24 14:37:10
E660D051135B8532,082923022,2024-05-24 14:37:10
E660D051135C6E32,082023026,2024-05-24 14:37:11
E660D051135C7B28,082023057,2024-05-24 14:37:11
E660D051135C9828,082923021,2024-05-24 14:37:11
E660D051135D8229,080223028,2024-05-24 14:37:11
E660D051135D9236,082023039,2024-05-24 14:37:11
E660D051135DA536,082923047,2024-05-24 14:37:11
E660D051135E3729,082023055,2024-05-24 14:37:11
E660D051135E5F28,080223048,2024-05-24 14:37:12
E660D05113609E28,082023061,2024-05-24 14:37:12
E660D0511362C636,230724001,2024-05-24 14:37:12
E660D05113636928,080223040,2024-05-24 14:37:12
E660D05113639D36,082023024,2024-05-24 14:37:12
E660D05113643A32,080223010,2024-05-24 14:37:12
E660D05113646336,072423041,2024-05-24 14:37:13
E660D0511364B336,063023064,2024-05-24 14:37:13
E660D05113657029,No Serial,2024-05-24 14:37:13
E660D0511368A732, 072423008,2024-05-24 14:37:13
E660D05113697532,063023037,2024-05-24 14:37:13
E660D051136A5029,082923041,2024-05-24 14:37:13
E660D051136C3232,063023077,2024-05-24 14:37:13
E660D051136D1D29, 072423004,2024-05-24 14:37:14
E660D051136D8432,072423001,2024-05-24 14:37:14
E660D051136E2232,072423038,2024-05-24 14:37:14
E660D051136E4C29,082023083,2024-05-24 14:37:14
E660D051136E5032,063023078,2024-05-24 14:37:14
E660D051136F3E28,080223003,2024-05-24 14:37:14
E660D051136FB437,080223034,2024-05-24 14:37:15
E660D05113709036,072423052,2024-05-24 14:37:15
E660D05113714F32,082023070,2024-05-24 14:37:15
E660D05113717829,063023057,2024-05-24 14:37:15
E660D05113728836,072423002,2024-05-24 14:37:15
E660D05113734C29,063023061,2024-05-24 14:37:16
E660D05113738C32,080223051,2024-05-24 14:37:16
E660D05113747936,080223050,2024-05-24 14:37:16
E660D05113767D28,080223037,2024-05-24 14:37:16
E660D05113775228,08022325,2024-05-24 14:37:16
E660D0511377A228,080223006,2024-05-24 14:37:16
E660D0511378A136, 080223010,2024-05-24 14:37:17
E660D05113796237,080223033,2024-05-24 14:37:17
E660D051137A7628,080223017,2024-05-24 14:37:17
E660D051137BAC36,063023072,2024-05-24 14:37:17
E660D051137C6836,08022321,2024-05-24 14:37:17
E660D051137D4032,080223014,2024-05-24 14:37:17
E660D051137D7229,063023054,2024-05-24 14:37:18
E660D051137D7936,063023091,2024-05-24 14:37:18
E660D051137F4728,080223009,2024-05-24 14:37:18
E660D05113816829,082923034,2024-05-24 14:37:18
E660D05113817B36,080223018,2024-05-24 14:37:18
E660D05113829528,082023056,2024-05-24 14:37:18
E660D0511382A432,082923015,2024-05-24 14:37:19
E660D0511383862A,080223005,2024-05-24 14:37:19
E660D05113843832,063023079,2024-05-24 14:37:19
E660D05113847328,082923045,2024-05-24 14:37:19
E660D0511386AA29,072423046,2024-05-24 14:37:19
E660D05113876928,082923032,2024-05-24 14:37:19
E660D05113876B32,072423039,2024-05-24 14:37:20
E660D05113886628, 080223008,2024-05-24 14:37:20
E660D05113886A28,080223001,2024-05-24 14:37:20
E660D05113889B32,072423053,2024-05-24 14:37:20
E660D0511388AF28,080223045,2024-05-24 14:37:20
E660D051138D5229,082923027,2024-05-24 14:37:20
E660D051138D9536,080223019,2024-05-24 14:37:21
E660D05113916329,072423015,2024-05-24 14:37:21
E660D05113924428,063023062,2024-05-24 14:37:21
E660D05113925D28,082023053,2024-05-24 14:37:21
E660D05113928A36,080223044,2024-05-24 14:37:21
E660D05113929C32,082023041,2024-05-24 14:37:21
E660D05113949332,063023071,2024-05-24 14:37:21
E660D05113955432, 072423007,2024-05-24 14:37:22
E660D05113957F36,08022323,2024-05-24 14:37:22
E660D05113963D29,080223041,2024-05-24 14:37:22
E660D05113973532,082923046,2024-05-24 14:37:22
E660D05113985229,082023052,2024-05-24 14:37:22
E660D05113998228,082023085,2024-05-24 14:37:22
E660D051139B6229,072423017,2024-05-24 14:37:22
E660D051139C7C32,082923024,2024-05-24 14:37:23
E660D05113A04E2A,063023066,2024-05-24 14:37:23
E660D05113A07E36,080223007,2024-05-24 14:37:23
E6613852830A5932,112723021,2024-05-24 14:37:23
E6613852830B5728,091523017,2024-05-24 14:37:23
E6613852830D5932,110623021,2024-05-24 14:37:24
E6613852830E472C,110623096,2024-05-24 14:37:24
E6613852830E5F28,08293048,2024-05-24 14:37:24
E6613852830E6425,081023078,2024-05-24 14:37:24
E6613852830E6C32,112723025,2024-05-24 14:37:24
E6613852830F4A25,081023088,2024-05-24 14:37:24
E6613852830F5D28,012124082,2024-05-24 14:37:25
E6613852830F6428,100123081,2024-05-24 14:37:25
E6613852830F7628,082923008,2024-05-24 14:37:25
E661385283103C28,012124093,2024-05-24 14:37:25
E661385283104628,091523034,2024-05-24 14:37:25
E661385283104B32,091523099,2024-05-24 14:37:25
E661385283105232,100123037,2024-05-24 14:37:26
E661385283106F32,013024002,2024-05-24 14:37:26
E66138528310832C,030624018,2024-05-24 14:37:26
E661385283113B28,091523049,2024-05-24 14:37:26
E661385283113F28,082023020,2024-05-24 14:37:26
E661385283116E28,112723002,2024-05-24 14:37:26
E66138528311712C,110623073,2024-05-24 14:37:26
E661385283118332,030624116,2024-05-24 14:37:27
E661385283124A28,082923073,2024-05-24 14:37:27
E661385283125935,082023003,2024-05-24 14:37:27
E661385283126B32,100123031,2024-05-24 14:37:27
E661385283127732,101323077,2024-05-24 14:37:27
E661385283134132,082023081,2024-05-24 14:37:27
E661385283135032,110623045,2024-05-24 14:37:28
E66138528313692C,112723125,2024-05-24 14:37:28
E661385283136935,030624140,2024-05-24 14:37:28
E66138528313702C,082023093,2024-05-24 14:37:28
E661385283137D32,110623022,2024-05-24 14:37:28
E661385283145C32,081023004,2024-05-24 14:37:28
E661385283146328,082923113,2024-05-24 14:37:29
E661385283146F28,110623116,2024-05-24 14:37:29
E66138528314862C,030524045,2024-05-24 14:37:29
E661385283149C33,081023091,2024-05-24 14:37:29
E661385283155732,030624055,2024-05-24 14:37:29
E661385283155832,082023095,2024-05-24 14:37:29
E661385283155A2C,112723129,2024-05-24 14:37:29
E661385283156032,082923053,2024-05-24 14:37:30
E661385283157032,082923011,2024-05-24 14:37:30
E661385283157628,112723037,2024-05-24 14:37:30
E66138528315782C,081023007,2024-05-24 14:37:30
E661385283165832,082923012,2024-05-24 14:37:30
E661385283165F32,121523088,2024-05-24 14:37:30
E661385283173435,082023051,2024-05-24 14:37:31
E661385283174728,101323030,2024-05-24 14:37:31
E661385283175028,110623031,2024-05-24 14:37:31
E661385283177F32,102523034,2024-05-24 14:37:31
E661385283178335,082023080,2024-05-24 14:37:31
E661385283183232,032424079,2024-05-24 14:37:32
E661385283184832,0229240021,2024-05-24 14:37:32
E661385283185625,100123102,2024-05-24 14:37:32
E661385283186128,102523037,2024-05-24 14:37:32
E661385283186535,082923060,2024-05-24 14:37:32
E661385283186628,100123018,2024-05-24 14:37:32
E661385283186D32,100123047,2024-05-24 14:37:33
E661385283193032,101323058,2024-05-24 14:37:33
E661385283193728,100123106,2024-05-24 14:37:33
E661385283194328,112723099,2024-05-24 14:37:33
E66138528319492C,102523029,2024-05-24 14:37:33
E661385283195E28,032424095,2024-05-24 14:37:33
E66138528319A033,100123058,2024-05-24 14:37:33
E6613852831A3531,030624133,2024-05-24 14:37:34
E6613852831A3532,082923066,2024-05-24 14:37:34
E6613852831A4728,032424064,2024-05-24 14:37:34
E6613852831A4928,091523076,2024-05-24 14:37:34
E6613852831A5732,032424032,2024-05-24 14:37:34
E6613852831A5E28,091523027,2024-05-24 14:37:34
E6613852831A6025,081023035,2024-05-24 14:37:35
E6613852831B5228,091523080,2024-05-24 14:37:35
E6613852831B5232,110623017,2024-05-24 14:37:35
E6613852831B5528,032424021,2024-05-24 14:37:35
E6613852831B5D32,032424074,2024-05-24 14:37:35
E6613852831B7828,112723042,2024-05-24 14:37:35
E6613852831BA92C,100123094,2024-05-24 14:37:36
E6613852831C3828,0229240065,2024-05-24 14:37:36
E6613852831C4228,013024020,2024-05-24 14:37:36
E6613852831C4628,091523040,2024-05-24 14:37:36
E6613852831C5132,102523012,2024-05-24 14:37:36
E6613852831C5832,112723118,2024-05-24 14:37:36
E6613852831C5935,0229240024,2024-05-24 14:37:36
E6613852831C6528,110623048,2024-05-24 14:37:37
E6613852831C7728,032424113,2024-05-24 14:37:37
E6613852831D2628,081023095,2024-05-24 14:37:37
E6613852831D2F32,110623046,2024-05-24 14:37:37
E6613852831D3C31,030624060,2024-05-24 14:37:37
E6613852831D6D28,102523043,2024-05-24 14:37:37
E6613852831D7028,101323069,2024-05-24 14:37:38
E6613852831D8232,012124013,2024-05-24 14:37:38
E6613852831D8932,0229240071,2024-05-24 14:37:38
E6613852831D9F2D,082923077,2024-05-24 14:37:38
E6613852831D9F35,091523024,2024-05-24 14:37:38
E6613852831E2832,082923075,2024-05-24 14:37:38
E6613852831E3732,110623090,2024-05-24 14:37:38
E6613852831E3F2C,032424059,2024-05-24 14:37:39
E6613852831E4B28,121523084,2024-05-24 14:37:39
E6613852831E5D32,100123033,2024-05-24 14:37:39
E6613852831E6A32,082023039,2024-05-24 14:37:39
E6613852831EA035,091523013,2024-05-24 14:37:39
E6613852831F4135,100112024,2024-05-24 14:37:39
E6613852831F5732,112723133,2024-05-24 14:37:40
E6613852831F5B2C,082923100,2024-05-24 14:37:40
E6613852831F5B32,091523006,2024-05-24 14:37:40
E6613852831F5F2C,101323052,2024-05-24 14:37:40
E6613852831FA632,100123011,2024-05-24 14:37:40
E661385283202635,082023009,2024-05-24 14:37:40
E661385283204428,082923054,2024-05-24 14:37:41
E661385283204D32,032424091,2024-05-24 14:37:41
E661385283205332,091523093,2024-05-24 14:37:41
E661385283205935,100123021,2024-05-24 14:37:41
E661385283206232,101323051,2024-05-24 14:37:41
E661385283207932,081023050,2024-05-24 14:37:41
E661385283209C35,091523029,2024-05-24 14:37:42
E66138528320A135,082923074,2024-05-24 14:37:42
E66138528320AB2B,082923103,2024-05-24 14:37:42
E661385283213525,091523033,2024-05-24 14:37:42
E661385283216E28,032424042,2024-05-24 14:37:42
E661385283217B32,032424085,2024-05-24 14:37:42
E66138528321892C,102523062,2024-05-24 14:37:42
E661385283223831,030624111,2024-05-24 14:37:43
E661385283223A31,030624129,2024-05-24 14:37:43
E66138528322422C,091523087,2024-05-24 14:37:43
E661385283226032,110623117,2024-05-24 14:37:43
E661385283226D28,102523020,2024-05-24 14:37:43
E661385283226D2C,110623004,2024-05-24 14:37:43
E66138528322A232,101323059,2024-05-24 14:37:44
E66138528322A72D,121523104,2024-05-24 14:37:44
E661385283232828,110623072,2024-05-24 14:37:44
E661385283234732,0229240039,2024-05-24 14:37:44
E661385283234A28,0229240061,2024-05-24 14:37:44
E661385283237132,112723039,2024-05-24 14:37:44
E66138528323892C,100123080,2024-05-24 14:37:44
E661385283239E2D,082023064,2024-05-24 14:37:45
E66138528323A62D,082923094,2024-05-24 14:37:45
E661385283241F35,0229240033,2024-05-24 14:37:45
E661385283243125,091523019,2024-05-24 14:37:45
E661385283243F32,082923038,2024-05-24 14:37:45
E661385283244028,112723008,2024-05-24 14:37:45
E661385283244032,091523031,2024-05-24 14:37:46
E661385283244332,101323057,2024-05-24 14:37:46
E661385283245E32,110623114,2024-05-24 14:37:46
E66138528324AB2D,101323046,2024-05-24 14:37:46
E661385283253F28,101323089,2024-05-24 14:37:46
E661385283256028,081023005,2024-05-24 14:37:46
E661385283256C28,110623089,2024-05-24 14:37:46
E661385283259735,081023026,2024-05-24 14:37:47
E661385283259F2D,112723051,2024-05-24 14:37:47
E66138528325AF35,102023004,2024-05-24 14:37:47
E661385283261E32,110623050,2024-05-24 14:37:47
E661385283265428,101323093,2024-05-24 14:37:47
E661385283265D25,091523043,2024-05-24 14:37:48
E661385283268F35,081023097,2024-05-24 14:37:48
E661385283273632,013024004,2024-05-24 14:37:48
E661385283277628,110623024,2024-05-24 14:37:48
E661385283277D32,110623014,2024-05-24 14:37:48
E66138528327862C,030624105,2024-05-24 14:37:48
E661385283281E31,030624144,2024-05-24 14:37:49
E661385283283232,081023032,2024-05-24 14:37:49
E661385283283732,081023039,2024-05-24 14:37:49
E661385283284E32,110623112,2024-05-24 14:37:49
E661385283285A25,100123108,2024-05-24 14:37:49
E66138528328B12D,0229240029,2024-05-24 14:37:49
E661385283293932,112723020,2024-05-24 14:37:50
E661385283293D32,013024007,2024-05-24 14:37:50
E661385283295232,112723110,2024-05-24 14:37:50
E661385283296428,102523001,2024-05-24 14:37:50
E66138528329972C,100123111,2024-05-24 14:37:50
E661385283299B35,081023085,2024-05-24 14:37:50
E66138528329A332,102523046,2024-05-24 14:37:50
E66138528329AF2D,100123003,2024-05-24 14:37:51
E6613852832A1825,091523039,2024-05-24 14:37:51
E6613852832A1F32,082923010,2024-05-24 14:37:51
E6613852832A2135,082923040,2024-05-24 14:37:51
E6613852832A3C28,081023028,2024-05-24 14:37:51
E6613852832A4132,112723012,2024-05-24 14:37:51
E6613852832A732C,110623035,2024-05-24 14:37:52
E6613852832AA135,030524018,2024-05-24 14:37:52
E6613852832AA72B,102523060,2024-05-24 14:37:52
E6613852832B9D33,082023037,2024-05-24 14:37:52
E6613852832BA033,081023010,2024-05-24 14:37:52
E6613852832C5A25,100123074,2024-05-24 14:37:52
E6613852832C5F32,030624050,2024-05-24 14:37:53
E6613852832C7728,102523054,2024-05-24 14:37:53
E6613852832D4532,101323070,2024-05-24 14:37:53
E6613852832D4B32,102523056,2024-05-24 14:37:53
E6613852832D5F32,091523095,2024-05-24 14:37:53
E6613852832D6428,0229240046,2024-05-24 14:37:53
E6613852832D7528,091523078,2024-05-24 14:37:54
E6613852832D9D35,032424070,2024-05-24 14:37:54
E6613852832DAC2C,100123082,2024-05-24 14:37:54
E6613852832E1E2C,081023021,2024-05-24 14:37:54
E6613852832E2732,091523061,2024-05-24 14:37:54
E6613852832E2D32,091523037,2024-05-24 14:37:54
E6613852832E2E25,091523083,2024-05-24 14:37:54
E6613852832E2F28,0229240030,2024-05-24 14:37:55
E6613852832E3732,082923076,2024-05-24 14:37:55
E6613852832E3B28,030624083,2024-05-24 14:37:55
E6613852832E5028,081023054,2024-05-24 14:37:55
E6613852832E522C,030524050,2024-05-24 14:37:55
E6613852832E5928,100123083,2024-05-24 14:37:56
E6613852832EAD2D,032424061,2024-05-24 14:37:56
E6613852832F2725,081023067,2024-05-24 14:37:56
E6613852832F4F28,0229240020,2024-05-24 14:37:56
E6613852832FA42D,102523050,2024-05-24 14:37:56
E6613852832FAA2D,112723109,2024-05-24 14:37:56
E6613852832FBA33,081023014,2024-05-24 14:37:57
E661385283302332,012124036,2024-05-24 14:37:57
E661385283304528,082923004,2024-05-24 14:37:57
E661385283305128,102523018,2024-05-24 14:37:57
E661385283305632,091523062,2024-05-24 14:37:57
E661385283306625,081023063,2024-05-24 14:37:57
E661385283306D32,100123114,2024-05-24 14:37:58
E661385283307032,082923008,2024-05-24 14:37:58
E661385283307428,110623074,2024-05-24 14:37:58
E66138528330A62D,012124060,2024-05-24 14:37:58
E661385283311E28,012124017,2024-05-24 14:37:58
E661385283313032,112723077,2024-05-24 14:37:58
E661385283313A28,112723058,2024-05-24 14:37:58
E661385283315D28,121523103,2024-05-24 14:37:59
E661385283316D32,112723003,2024-05-24 14:37:59
E661385283317328,110623077,2024-05-24 14:37:59
E661385283317932,081023051,2024-05-24 14:37:59
E66138528331B12D,032424083,2024-05-24 14:37:59
E66138528331BB33,081023017,2024-05-24 14:37:59
E661385283321628,112723061,2024-05-24 14:38:00
E661385283322132,100123093,2024-05-24 14:38:00
E661385283322D32,110623019,2024-05-24 14:38:00
E661385283323132,032424128,2024-05-24 14:38:00
E661385283325E28,091523008,2024-05-24 14:38:00
E661385283326732,082923026,2024-05-24 14:38:00
E661385283326C28,102523032,2024-05-24 14:38:00
E661385283326F32,100123032,2024-05-24 14:38:01
E66138528332A92D,110623028,2024-05-24 14:38:01
E66138528332B02B,082923013,2024-05-24 14:38:01
E66138528333212C,102523055,2024-05-24 14:38:01
E661385283332E32,081023011,2024-05-24 14:38:01
E661385283333D32,082923065,2024-05-24 14:38:01
E661385283334532,100123090,2024-05-24 14:38:02
E661385283334C32,091523072,2024-05-24 14:38:02
E661385283335832,032424047,2024-05-24 14:38:02
E661385283335F32,032424105,2024-05-24 14:38:02
E661385283337132,101323043,2024-05-24 14:38:02
E66138528333B32D,081023076,2024-05-24 14:38:02
E66138528334202C,030624107,2024-05-24 14:38:03
E66138528334372C,112723105,2024-05-24 14:38:03
E66138528334572C,102523005,2024-05-24 14:38:03
E661385283345932,012124053,2024-05-24 14:38:03
E661385283346735,081023087,2024-05-24 14:38:03
E661385283346B28,110623103,2024-05-24 14:38:03
E661385283346F2C,082923104,2024-05-24 14:38:04
E661385283347832,101323097,2024-05-24 14:38:04
E66138528334A12D,102523009,2024-05-24 14:38:04
E66138528334A22D,013024003,2024-05-24 14:38:04
E66138528334B72C,101323005,2024-05-24 14:38:04
E661385283351C28,110623085,2024-05-24 14:38:04
E66138528335452C,112723088,2024-05-24 14:38:05
E661385283354C32,082923096,2024-05-24 14:38:05
E661385283355232,081023001,2024-05-24 14:38:05
E661385283357028,100123098,2024-05-24 14:38:05
E661385283357132,082023046,2024-05-24 14:38:05
E661385283358332,100123096,2024-05-24 14:38:05
E661385283358D28,091523051,2024-05-24 14:38:05
E66138528335B132,030624079,2024-05-24 14:38:06
E66138528335B52D,082923003,2024-05-24 14:38:06
E661385283362732,102523006,2024-05-24 14:38:06
E66138528336292C,121523113,2024-05-24 14:38:06
E661385283362B28,100123026,2024-05-24 14:38:06
E661385283363B25,081023016,2024-05-24 14:38:06
E661385283364325,100123016,2024-05-24 14:38:07
E661385283364E32,082023010,2024-05-24 14:38:07
E661385283365328,101323037,2024-05-24 14:38:07
E661385283367628,112723046,2024-05-24 14:38:07
E661385283367D35,082923057,2024-05-24 14:38:07
E661385283371832,100123006,2024-05-24 14:38:07
E661385283372A32,081023080,2024-05-24 14:38:07
E661385283373828,032424096,2024-05-24 14:38:08
E661385283375532,013024036,2024-05-24 14:38:08
E661385283375C32,082923078,2024-05-24 14:38:08
E661385283375E32,030524009,2024-05-24 14:38:08
E66138528337A035,102523007,2024-05-24 14:38:08
E66138528337B22B,112723073,2024-05-24 14:38:08
E66138528337BD2D,012124076,2024-05-24 14:38:09
E66138528337BE35,110623009,2024-05-24 14:38:09
E661385283381425,081023096,2024-05-24 14:38:09
E661385283382D25,081023084,2024-05-24 14:38:09
E661385283382D32,112723116,2024-05-24 14:38:09
E661385283383032,081023081,2024-05-24 14:38:09
E661385283383A28,032424098,2024-05-24 14:38:10
E661385283384328,112723120,2024-05-24 14:38:10
E661385283389F35,030524005,2024-05-24 14:38:10
E66138528338A12D,100123004,2024-05-24 14:38:10
E66138528338A335,100123101,2024-05-24 14:38:10
E66138528338A42D,110623023,2024-05-24 14:38:10
E66138528338A932,0229240035,2024-05-24 14:38:10
E66138528338B435,082023079,2024-05-24 14:38:11
E661385283391025,091523079,2024-05-24 14:38:11
E661385283391232,102523038,2024-05-24 14:38:11
E661385283395225,081023008,2024-05-24 14:38:11
E661385283396132,082923018,2024-05-24 14:38:11
E661385283396325,091523030,2024-05-24 14:38:12
E661385283397228,112723059,2024-05-24 14:38:12
E661385283397632,081023041,2024-05-24 14:38:12
E661385283397732,082923081,2024-05-24 14:38:12
E661385283399C35,082923067,2024-05-24 14:38:12
E66138528339A035,101323044,2024-05-24 14:38:12
E66138528339A32D,102523026,2024-05-24 14:38:13
E66138528339AC2C,102523024,2024-05-24 14:38:13
E6613852833A132C,110623052,2024-05-24 14:38:13
E6613852833A2932,110623038,2024-05-24 14:38:13
E6613852833A4332,110623005,2024-05-24 14:38:13
E6613852833A5B25,081023089,2024-05-24 14:38:13
E6613852833A6728,032424019,2024-05-24 14:38:14
E6613852833A6A28,102023001,2024-05-24 14:38:14
E6613852833A7C32,091523002,2024-05-24 14:38:14
E6613852833B1B35,030624009,2024-05-24 14:38:14
E6613852833BA42D,032424033,2024-05-24 14:38:14
E6613852833BB72D,082023046,2024-05-24 14:38:14
E6613852833C132C,240425S009,2024-05-24 14:38:14
E6613852833C2A2C,112723033,2024-05-24 14:38:15
E6613852833C4732,082923029,2024-05-24 14:38:15
